Step,ParticleID,PositionX,PositionY,Ek,Ep,Et
0,0.00200018,0,0,-0.0617054,-0.0617054
1,2,0,0,-0.0617054,-0.0617054
0,0.103058,0,0.522309,-0.0840538,0.438255
1,1.99877,0,0.522309,-0.0840538,0.438255
0,0.206763,0,0.556373,-0.11819,0.438183
1,1.99491,0,0.556373,-0.11819,0.438183
0,0.314393,0,0.611608,-0.173544,0.438064
1,1.98713,0,0.611608,-0.173544,0.438064
0,0.428112,0,0.708716,-0.271004,0.437711
1,1.97327,0,0.708716,-0.271004,0.437711
0,0.551844,0,0.899227,-0.462098,0.437129
1,1.94939,0,0.899227,-0.462098,0.437129
0,0.692657,0,1.28637,-0.850339,0.43603
1,1.90842,0,1.28637,-0.850339,0.43603
0,0.843948,0,0.753314,-0.302176,0.451138
1,1.85699,0,0.753314,-0.302176,0.451138
0,0.852545,0,1.40736,-0.971279,0.436085
1,1.94826,0,1.40736,-0.971279,0.436085
0,0.799913,0,1.09867,-0.659277,0.439389
1,2.10074,0,1.09867,-0.659277,0.439389
0,0.767524,0,0.803471,-0.365083,0.438388
1,2.23295,0,0.803471,-0.365083,0.438388
0,0.748693,0,0.661236,-0.222942,0.438295
1,2.35159,0,0.661236,-0.222942,0.438295
0,0.737858,0,0.586224,-0.146923,0.439301
1,2.46225,0,0.586224,-0.146923,0.439301
0,0.732013,0,0.539359,-0.102106,0.437253
1,2.56785,0,0.539359,-0.102106,0.437253
0,0.729455,0,0.51418,-0.0736421,0.440538
1,2.67041,0,0.51418,-0.0736421,0.440538
0,0.729156,0,0.490218,-0.0546588,0.435559
1,2.77058,0,0.490218,-0.0546588,0.435559
0,0.730452,0,0.469362,-0.0415599,0.427802
1,2.86838,0,0.469362,-0.0415599,0.427802
0,0.732942,0,0.469632,-0.0321439,0.437488
1,2.96525,0,0.469632,-0.0321439,0.437488
0,0.736241,0,0.469828,-0.0251666,0.444662
1,3.06212,0,0.469828,-0.0251666,0.444662
0,0.740136,0,0.47006,-0.019917,0.450143
1,3.15899,0,0.47006,-0.019917,0.450143
0,0.744628,0,0.470327,-0.0159205,0.454407
1,3.25586,0,0.470327,-0.0159205,0.454407
0,0.749714,0,0.47062,-0.0128445,0.457776
1,3.35273,0,0.47062,-0.0128445,0.457776
0,0.755073,0,0.47062,-0.0104451,0.460175
1,3.4496,0,0.47062,-0.0104451,0.460175
0,0.760431,0,0.47062,-0.00855195,0.462068
1,3.54647,0,0.47062,-0.00855195,0.462068
0,0.76579,0,0.47062,-0.00704673,0.463574
1,3.64334,0,0.47062,-0.00704673,0.463574
0,0.771148,0,0.47062,-0.00584139,0.464779
1,3.74021,0,0.47062,-0.00584139,0.464779
0,0.776507,0,0.47062,-0.00486964,0.465751
1,3.83707,0,0.47062,-0.00486964,0.465751
0,0.781865,0,0.47062,-0.00408122,0.466539
1,3.93394,0,0.47062,-0.00408122,0.466539
0,0.787223,0,0.470389,-0.00343773,0.466952
1,4.03081,0,0.470389,-0.00343773,0.466952
0,0.792582,0,0.470389,-0.00290957,0.46748
1,4.12765,0,0.470389,-0.00290957,0.46748
0,0.79794,0,0.470389,0,0.470389
1,4.2245,0,0.470389,0,0.470389
0,0.803299,0,0.470389,0,0.470389
1,4.32134,0,0.470389,0,0.470389
0,0.808657,0,0.470389,0,0.470389
1,4.41819,0,0.470389,0,0.470389
0,0.814016,0,0.470389,0,0.470389
1,4.51503,0,0.470389,0,0.470389
0,0.819374,0,0.470389,0,0.470389
1,4.61188,0,0.470389,0,0.470389
0,0.824733,0,0.470389,0,0.470389
1,4.70873,0,0.470389,0,0.470389
0,0.830091,0,0.470389,0,0.470389
1,4.80557,0,0.470389,0,0.470389
0,0.83545,0,0.470389,0,0.470389
1,4.90242,0,0.470389,0,0.470389
0,0.840808,0,0.470389,0,0.470389
1,4.99926,0,0.470389,0,0.470389
0,0.846166,0,0.470389,0,0.470389
1,5.09611,0,0.470389,0,0.470389
0,0.851525,0,0.470389,0,0.470389
1,5.19295,0,0.470389,0,0.470389
0,0.856883,0,0.470389,0,0.470389
1,5.2898,0,0.470389,0,0.470389
0,0.862242,0,0.470389,0,0.470389
1,5.38664,0,0.470389,0,0.470389
0,0.8676,0,0.470389,0,0.470389
1,5.48349,0,0.470389,0,0.470389
0,0.872959,0,0.470389,0,0.470389
1,5.58034,0,0.470389,0,0.470389
0,0.878317,0,0.470389,0,0.470389
1,5.67718,0,0.470389,0,0.470389
0,0.883676,0,0.470389,0,0.470389
1,5.77403,0,0.470389,0,0.470389
0,0.889034,0,0.470389,0,0.470389
1,5.87087,0,0.470389,0,0.470389
0,0.894393,0,0.470389,0,0.470389
1,5.96772,0,0.470389,0,0.470389
0,0.899751,0,0.470389,0,0.470389
1,6.06456,0,0.470389,0,0.470389
