273,-12.4726,4.62925
274,-12.0271,5.40079
275,-12.4726,6.17233
276,-12.0271,6.94387
277,-12.4726,7.71541
278,-12.0271,8.48695
279,-12.4726,9.25849
280,-12.0271,10.03
281,-12.4726,10.8016
282,-12.0271,11.5731
283,-12.4726,12.3447
284,-12.0271,13.1162
285,-12.4726,13.8877
286,-12.0271,14.6593
287,-12.4726,15.4308
288,-12.0271,16.2024
289,-11.1362,-16.2024
290,-11.5817,-15.4308
291,-11.1362,-14.6593
292,-11.5817,-13.8877
293,-11.1362,-13.1162
294,-11.5817,-12.3447
295,-11.1362,-11.5731
296,-11.5817,-10.8016
297,-11.1362,-10.03
298,-11.5817,-9.25849
299,-11.1362,-8.48695
300,-11.5817,-7.71541
301,-11.1362,-6.94387
302,-11.5817,-6.17233
303,-11.1362,-5.40079
304,-11.5817,-4.62925
305,-11.1362,-3.8577
306,-11.5817,-3.08616
307,-11.1362,-2.31462
308,-11.5817,-1.54308
309,-11.1362,-0.771541
310,-11.5817,0
311,-11.1362,0.771541
312,-11.5817,1.54308
313,-11.1362,2.31462
314,-11.5817,3.08616
315,-11.1362,3.8577
316,-11.5817,4.62925
317,-11.1362,5.40079
318,-11.5817,6.17233
319,-11.1362,6.94387
320,-11.5817,7.71541
321,-11.1362,8.48695
322,-11.5817,9.25849
323,-11.1362,10.03
324,-11.5817,10.8016
325,-11.1362,11.5731
326,-11.5817,12.3447
327,-11.1362,13.1162
328,-11.5817,13.8877
329,-11.1362,14.6593
330,-11.5817,15.4308
331,-11.1362,16.2024
332,-10.6908,-16.9739
333,-10.2453,-16.2024
334,-10.6908,-15.4308
335,-10.2453,-14.6593
336,-10.6908,-13.8877
337,-10.2453,-13.1162
338,-10.6908,-12.3447
339,-10.2453,-11.5731
340,-10.6908,-10.8016
341,-10.2453,-10.03
342,-10.6908,-9.25849
343,-10.2453,-8.48695
344,-10.6908,-7.71541
345,-10.2453,-6.94387
346,-10.6908,-6.17233
347,-10.2453,-5.40079
348,-10.6908,-4.62925
349,-10.2453,-3.8577
350,-10.6908,-3.08616
351,-10.2453,-2.31462
352,-10.6908,-1.54308
353,-10.2453,-0.771541
354,-10.6908,0
355,-10.2453,0.771541
356,-10.6908,1.54308
357,-10.2453,2.31462
358,-10.6908,3.08616
359,-10.2453,3.8577
360,-10.6908,4.62925
361,-10.2453,5.40079
362,-10.6908,6.17233
363,-10.2453,6.94387
364,-10.6908,7.71541
365,-10.2453,8.48695
366,-10.6908,9.25849
367,-10.2453,10.03
368,-10.6908,10.8016
369,-10.2453,11.5731
370,-10.6908,12.3447
371,-10.2453,13.1162
372,-10.6908,13.8877
373,-10.2453,14.6593
374,-10.6908,15.4308
375,-10.2453,16.2024
376,-10.6908,16.9739
377,-9.35444,-17.7454
378,-9.79989,-16.9739
379,-9.35444,-16.2024
380,-9.79989,-15.4308
381,-9.35444,-14.6593
382,-9.79989,-13.8877
383,-9.35444,-13.1162
384,-9.79989,-12.3447
385,-9.35444,-11.5731
386,-9.79989,-10.8016
387,-9.35444,-10.03
388,-9.79989,-9.25849
389,-9.35444,-8.48695
390,-9.79989,-7.71541
391,-9.35444,-6.94387
392,-9.79989,-6.17233
393,-9.35444,-5.40079
394,-9.79989,-4.62925
395,-9.35444,-3.8577
396,-9.79989,-3.08616
397,-9.35444,-2.31462
398,-9.79989,-1.54308
399,-9.35444,-0.771541
400,-9.79989,0
401,-9.35444,0.771541
402,-9.79989,1.54308
403,-9.35444,2.31462
404,-9.79989,3.08616
405,-9.35444,3.8577
406,-9.79989,4.62925
407,-9.35444,5.40079
408,-9.79989,6.17233
409,-9.35444,6.94387
410,-9.79989,7.71541
411,-9.35444,8.48695
412,-9.79989,9.25849
413,-9.35444,10.03
414,-9.79989,10.8016
415,-9.35444,11.5731
416,-9.79989,12.3447
417,-9.35444,13.1162
418,-9.79989,13.8877
419,-9.35444,14.6593
420,-9.79989,15.4308
421,-9.35444,16.2024
422,-9.79989,16.9739
423,-9.35444,17.7454
424,-8.46354,-17.7454
425,-8.90899,-16.9739
426,-8.46354,-16.2024
427,-8.90899,-15.4308
428,-8.46354,-14.6593
429,-8.90899,-13.8877
430,-8.46354,-13.1162
431,-8.90899,-12.3447
432,-8.46354,-11.5731
433,-8.90899,-10.8016
434,-8.46354,-10.03
435,-8.90899,-9.25849
436,-8.46354,-8.48695
437,-8.90899,-7.71541
438,-8.46354,-6.94387
439,-8.90899,-6.17233
440,-8.46354,-5.40079
441,-8.90899,-4.62925
442,-8.46354,-3.8577
443,-8.90899,-3.08616
444,-8.46354,-2.31462
445,-8.90899,-1.54308
446,-8.46354,-0.771541
447,-8.90899,0
448,-8.46354,0.771541
449,-8.90899,1.54308
450,-8.46354,2.31462
451,-8.90899,3.08616
452,-8.46354,3.8577
453,-8.90899,4.62925
454,-8.46354,5.40079
455,-8.90899,6.17233
456,-8.46354,6.94387
457,-8.90899,7.71541
458,-8.46354,8.48695
459,-8.90899,9.25849
460,-8.46354,10.03
461,-8.90899,10.8016
462,-8.46354,11.5731
463,-8.90899,12.3447
464,-8.46354,13.1162
465,-8.90899,13.8877
466,-8.46354,14.6593
467,-8.90899,15.4308
468,-8.46354,16.2024
469,-8.90899,16.9739
470,-8.46354,17.7454
471,-8.01809,-18.517
472,-7.57264,-17.7454
473,-8.01809,-16.9739
474,-7.57264,-16.2024
475,-8.01809,-15.4308
476,-7.57264,-14.6593
477,-8.01809,-13.8877
478,-7.57264,-13.1162
479,-8.01809,-12.3447
480,-7.57264,-11.5731
481,-8.01809,-10.8016
482,-7.57264,-10.03
483,-8.01809,-9.25849
484,-7.57264,-8.48695
485,-8.01809,-7.71541
486,-7.57264,-6.94387
487,-8.01809,-6.17233
488,-7.57264,-5.40079
489,-8.01809,-4.62925
490,-7.57264,-3.8577
491,-8.01809,-3.08616
492,-7.57264,-2.31462
493,-8.01809,-1.54308
494,-7.57264,-0.771541
495,-8.01809,0
496,-7.57264,0.771541
497,-8.01809,1.54308
498,-7.57264,2.31462
499,-8.01809,3.08616
500,-7.57264,3.8577
501,-8.01809,4.62925
502,-7.57264,5.40079
503,-8.01809,6.17233
504,-7.57264,6.94387
505,-8.01809,7.71541
506,-7.57264,8.48695
507,-8.01809,9.25849
508,-7.57264,10.03
509,-8.01809,10.8016
510,-7.57264,11.5731
511,-8.01809,12.3447
512,-7.57264,13.1162
513,-8.01809,13.8877
514,-7.57264,14.6593
515,-8.01809,15.4308
516,-7.57264,16.2024
517,-8.01809,16.9739
518,-7.57264,17.7454
519,-8.01809,18.517
520,-7.12719,-18.517
521,-6.68174,-17.7454
522,-7.12719,-16.9739
523,-6.68174,-16.2024
524,-7.12719,-15.4308
525,-6.68174,-14.6593
526,-7.12719,-13.8877
527,-6.68174,-13.1162
528,-7.12719,-12.3447
529,-6.68174,-11.5731
530,-7.12719,-10.8016
531,-6.68174,-10.03
532,-7.12719,-9.25849
533,-6.68174,-8.48695
534,-7.12719,-7.71541
535,-6.68174,-6.94387
536,-7.12719,-6.17233
537,-6.68174,-5.40079
538,-7.12719,-4.62925
539,-6.68174,-3.8577
540,-7.12719,-3.08616
541,-6.68174,-2.31462
542,-7.12719,-1.54308
543,-6.68174,-0.771541
544,-7.12719,0
545,-6.68174,0.771541
546,-7.12719,1.54308
547,-6.68174,2.31462
548,-7.12719,3.08616
549,-6.68174,3.8577
550,-7.12719,4.62925
551,-6.68174,5.40079
552,-7.12719,6.17233
553,-6.68174,6.94387
554,-7.12719,7.71541
555,-6.68174,8.48695
556,-7.12719,9.25849
557,-6.68174,10.03
558,-7.12719,10.8016
559,-6.68174,11.5731
560,-7.12719,12.3447
561,-6.68174,13.1162
562,-7.12719,13.8877
563,-6.68174,14.6593
564,-7.12719,15.4308
565,-6.68174,16.2024
566,-7.12719,16.9739
567,-6.68174,17.7454
568,-7.12719,18.517
569,-5.79084,-19.2885
570,-6.23629,-18.517
571,-5.79084,-17.7454
572,-6.23629,-16.9739
573,-5.79084,-16.2024
574,-6.23629,-15.4308
575,-5.79084,-14.6593
576,-6.23629,-13.8877
577,-5.79084,-13.1162
578,-6.23629,-12.3447
579,-5.79084,-11.5731
580,-6.23629,-10.8016
581,-5.79084,-10.03
582,-6.23629,-9.25849
583,-5.79084,-8.48695
584,-6.23629,-7.71541
585,-5.79084,-6.94387
586,-6.23629,-6.17233
587,-5.79084,-5.40079
588,-6.23629,-4.62925
589,-5.79084,-3.8577
590,-6.23629,-3.08616
591,-5.79084,-2.31462
592,-6.23629,-1.54308
593,-5.79084,-0.771541
594,-6.23629,0
595,-5.79084,0.771541
596,-6.23629,1.54308
597,-5.79084,2.31462
598,-6.23629,3.08616
599,-5.79084,3.8577
600,-6.23629,4.62925
601,-5.79084,5.40079
602,-6.23629,6.17233
603,-5.79084,6.94387
604,-6.23629,7.71541
605,-5.79084,8.48695
606,-6.23629,9.25849
607,-5.79084,10.03
608,-6.23629,10.8016
609,-5.79084,11.5731
610,-6.23629,12.3447
611,-5.79084,13.1162
612,-6.23629,13.8877
613,-5.79084,14.6593
614,-6.23629,15.4308
615,-5.79084,16.2024
616,-6.23629,16.9739
617,-5.79084,17.7454
618,-6.23629,18.517
619,-4.89994,-19.2885
620,-5.34539,-18.517
621,-4.89994,-17.7454
622,-5.34539,-16.9739
623,-4.89994,-16.2024
624,-5.34539,-15.4308
625,-4.89994,-14.6593
626,-5.34539,-13.8877
627,-4.89994,-13.1162
628,-5.34539,-12.3447
629,-4.89994,-11.5731
630,-5.34539,-10.8016
631,-4.89994,-10.03
632,-5.34539,-9.25849
633,-4.89994,-8.48695
634,-5.34539,-7.71541
635,-4.89994,-6.94387
636,-5.34539,-6.17233
637,-4.89994,-5.40079
638,-5.34539,-4.62925
639,-4.89994,-3.8577
640,-5.34539,-3.08616
641,-4.89994,-2.31462
642,-5.34539,-1.54308
643,-5.34539,0
644,-5.34539,1.54308
645,-4.89994,2.31462
646,-5.34539,3.08616
647,-4.89994,3.8577
648,-5.34539,4.62925
649,-4.89994,5.40079
650,-5.34539,6.17233
651,-4.89994,6.94387
652,-5.34539,7.71541
653,-4.89994,8.48695
654,-5.34539,9.25849
655,-4.89994,10.03
656,-5.34539,10.8016
657,-4.89994,11.5731
658,-5.34539,12.3447
659,-4.89994,13.1162
660,-5.34539,13.8877
661,-4.89994,14.6593
662,-5.34539,15.4308
663,-4.89994,16.2024
664,-5.34539,16.9739
665,-4.89994,17.7454
666,-5.34539,18.517
667,-4.00904,-19.2885
668,-4.45449,-18.517
669,-4.00904,-17.7454
670,-4.45449,-16.9739
671,-4.00904,-16.2024
672,-4.45449,-15.4308
673,-4.00904,-14.6593
674,-4.45449,-13.8877
675,-4.00904,-13.1162
676,-4.45449,-12.3447
677,-4.00904,-11.5731
678,-4.45449,-10.8016
679,-4.00904,-10.03
680,-4.45449,-9.25849
681,-4.00904,-8.48695
682,-4.45449,-7.71541
683,-4.00904,-6.94387
684,-4.45449,-6.17233
685,-4.00904,-5.40079
686,-4.45449,-4.62925
687,-4.00904,-3.8577
688,-4.45449,-3.08616
689,-4.45449,3.08616
690,-4.00904,3.8577
691,-4.45449,4.62925
692,-4.00904,5.40079
693,-4.45449,6.17233
694,-4.00904,6.94387
695,-4.45449,7.71541
696,-4.00904,8.48695
697,-4.45449,9.25849
698,-4.00904,10.03
699,-4.45449,10.8016
700,-4.00904,11.5731
701,-4.45449,12.3447
702,-4.00904,13.1162
703,-4.45449,13.8877
704,-4.00904,14.6593
705,-4.45449,15.4308
706,-4.00904,16.2024
707,-4.45449,16.9739
708,-4.00904,17.7454
709,-4.45449,18.517
710,-3.11815,-19.2885
711,-3.56359,-18.517
712,-3.11815,-17.7454
713,-3.56359,-16.9739
714,-3.11815,-16.2024
715,-3.56359,-15.4308
716,-3.11815,-14.6593
717,-3.56359,-13.8877
718,-3.11815,-13.1162
719,-3.56359,-12.3447
720,-3.11815,-11.5731
721,-3.56359,-10.8016
722,-3.11815,-10.03
723,-3.56359,-9.25849
724,-3.11815,-8.48695
725,-3.56359,-7.71541
726,-3.11815,-6.94387
727,-3.56359,-6.17233
728,-3.11815,-5.40079
729,-3.56359,-4.62925
730,-3.56359,4.62925
731,-3.11815,5.40079
732,-3.56359,6.17233
733,-3.11815,6.94387
734,-3.56359,7.71541
735,-3.11815,8.48695
736,-3.56359,9.25849
737,-3.11815,10.03
738,-3.56359,10.8016
739,-3.11815,11.5731
740,-3.56359,12.3447
741,-3.11815,13.1162
742,-3.56359,13.8877
743,-3.11815,14.6593
744,-3.56359,15.4308
745,-3.11815,16.2024
746,-3.56359,16.9739
747,-3.11815,17.7454
748,-3.56359,18.517
749,-2.22725,-19.2885
750,-2.6727,-18.517
751,-2.22725,-17.7454
752,-2.6727,-16.9739
753,-2.22725,-16.2024
754,-2.6727,-15.4308
755,-2.22725,-14.6593
756,-2.6727,-13.8877
757,-2.22725,-13.1162
758,-2.6727,-12.3447
759,-2.22725,-11.5731
760,-2.6727,-10.8016
761,-2.22725,-10.03
762,-2.6727,-9.25849
763,-2.22725,-8.48695
764,-2.6727,-7.71541
765,-2.22725,-6.94387
766,-2.6727,-6.17233
767,-2.22725,-5.40079
768,-2.6727,-4.62925
769,-2.6727,4.62925
770,-2.22725,5.40079
771,-2.6727,6.17233
772,-2.22725,6.94387
773,-2.6727,7.71541
774,-2.22725,8.48695
775,-2.6727,9.25849
776,-2.22725,10.03
777,-2.6727,10.8016
778,-2.22725,11.5731
779,-2.6727,12.3447
780,-2.22725,13.1162
781,-2.6727,13.8877
782,-2.22725,14.6593
783,-2.6727,15.4308
784,-2.22725,16.2024
785,-2.6727,16.9739
786,-2.22725,17.7454
787,-2.6727,18.517
788,-1.33635,-19.2885
789,-1.7818,-18.517
790,-1.33635,-17.7454
791,-1.7818,-16.9739
792,-1.33635,-16.2024
793,-1.7818,-15.4308
794,-1.33635,-14.6593
795,-1.7818,-13.8877
796,-1.33635,-13.1162
797,-1.7818,-12.3447
798,-1.33635,-11.5731
799,-1.7818,-10.8016
800,-1.33635,-10.03
801,-1.7818,-9.25849
802,-1.33635,-8.48695
803,-1.7818,-7.71541
804,-1.33635,-6.94387
805,-1.7818,-6.17233
806,-1.33635,-5.40079
807,-1.33635,5.40079
808,-1.7818,6.17233
809,-1.33635,6.94387
810,-1.7818,7.71541
811,-1.33635,8.48695
812,-1.7818,9.25849
813,-1.33635,10.03
814,-1.7818,10.8016
815,-1.33635,11.5731
816,-1.7818,12.3447
817,-1.33635,13.1162
818,-1.7818,13.8877
819,-1.33635,14.6593
820,-1.7818,15.4308
821,-1.33635,16.2024
822,-1.7818,16.9739
823,-1.33635,17.7454
824,-1.7818,18.517
825,-0.445449,-19.2885
826,-0.890899,-18.517
827,-0.445449,-17.7454
828,-0.890899,-16.9739
829,-0.445449,-16.2024
830,-0.890899,-15.4308
831,-0.445449,-14.6593
832,-0.890899,-13.8877
833,-0.445449,-13.1162
834,-0.890899,-12.3447
835,-0.445449,-11.5731
836,-0.890899,-10.8016
837,-0.445449,-10.03
838,-0.890899,-9.25849
839,-0.445449,-8.48695
840,-0.890899,-7.71541
841,-0.445449,-6.94387
842,-0.890899,-6.17233
843,-0.445449,-5.40079
844,-0.445449,5.40079
845,-0.890899,6.17233
846,-0.445449,6.94387
847,-0.890899,7.71541
848,-0.445449,8.48695
849,-0.890899,9.25849
850,-0.445449,10.03
851,-0.890899,10.8016
852,-0.445449,11.5731
853,-0.890899,12.3447
854,-0.445449,13.1162
855,-0.890899,13.8877
856,-0.445449,14.6593
857,-0.890899,15.4308
858,-0.445449,16.2024
859,-0.890899,16.9739
860,-0.445449,17.7454
861,-0.890899,18.517
862,0.445449,-19.2885
863,0,-18.517
864,0.445449,-17.7454
865,0,-16.9739
866,0.445449,-16.2024
867,0,-15.4308
868,0.445449,-14.6593
869,0,-13.8877
870,0.445449,-13.1162
871,0,-12.3447
872,0.445449,-11.5731
873,0,-10.8016
874,0.445449,-10.03
875,0,-9.25849
876,0.445449,-8.48695
877,0,-7.71541
878,0.445449,-6.94387
879,0,-6.17233
880,0.445449,-5.40079
881,0.445449,5.40079
882,0,6.17233
883,0.445449,6.94387
884,0,7.71541
885,0.445449,8.48695
886,0,9.25849
887,0.445449,10.03
888,0,10.8016
889,0.445449,11.5731
890,0,12.3447
891,0.445449,13.1162
892,0,13.8877
893,0.445449,14.6593
894,0,15.4308
895,0.445449,16.2024
896,0,16.9739
897,0.445449,17.7454
898,0,18.517
899,1.33635,-19.2885
900,0.890899,-18.517
901,1.33635,-17.7454
902,0.890899,-16.9739
903,1.33635,-16.2024
904,0.890899,-15.4308
905,1.33635,-14.6593
906,0.890899,-13.8877
907,1.33635,-13.1162
908,0.890899,-12.3447
909,1.33635,-11.5731
910,0.890899,-10.8016
911,1.33635,-10.03
912,0.890899,-9.25849
913,1.33635,-8.48695
914,0.890899,-7.71541
915,1.33635,-6.94387
916,0.890899,-6.17233
917,1.33635,-5.40079
918,1.33635,5.40079
919,0.890899,6.17233
920,1.33635,6.94387
921,0.890899,7.71541
922,1.33635,8.48695
923,0.890899,9.25849
924,1.33635,10.03
925,0.890899,10.8016
926,1.33635,11.5731
927,0.890899,12.3447
928,1.33635,13.1162
929,0.890899,13.8877
930,1.33635,14.6593
931,0.890899,15.4308
932,1.33635,16.2024
933,0.890899,16.9739
934,1.33635,17.7454
935,0.890899,18.517
936,2.22725,-19.2885
937,1.7818,-18.517
938,2.22725,-17.7454
939,1.7818,-16.9739
940,2.22725,-16.2024
941,1.7818,-15.4308
942,2.22725,-14.6593
943,1.7818,-13.8877
944,2.22725,-13.1162
945,1.7818,-12.3447
946,2.22725,-11.5731
947,1.7818,-10.8016
948,2.22725,-10.03
949,1.7818,-9.25849
950,2.22725,-8.48695
951,1.7818,-7.71541
952,2.22725,-6.94387
953,1.7818,-6.17233
954,2.22725,-5.40079
955,2.22725,5.40079
956,1.7818,6.17233
957,2.22725,6.94387
958,1.7818,7.71541
959,2.22725,8.48695
960,1.7818,9.25849
961,2.22725,10.03
962,1.7818,10.8016
963,2.22725,11.5731
964,1.7818,12.3447
965,2.22725,13.1162
966,1.7818,13.8877
967,2.22725,14.6593
968,1.7818,15.4308
969,2.22725,16.2024
970,1.7818,16.9739
971,2.22725,17.7454
972,1.7818,18.517
973,3.11815,-19.2885
974,2.6727,-18.517
975,3.11815,-17.7454
976,2.6727,-16.9739
977,3.11815,-16.2024
978,2.6727,-15.4308
979,3.11815,-14.6593
980,2.6727,-13.8877
981,3.11815,-13.1162
982,2.6727,-12.3447
983,3.11815,-11.5731
984,2.6727,-10.8016
985,3.11815,-10.03
986,2.6727,-9.25849
987,3.11815,-8.48695
988,2.6727,-7.71541
989,3.11815,-6.94387
990,2.6727,-6.17233
991,3.11815,-5.40079
992,2.6727,-4.62925
993,2.6727,4.62925
994,3.11815,5.40079
995,2.6727,6.17233
996,3.11815,6.94387
997,2.6727,7.71541
998,3.11815,8.48695
999,2.6727,9.25849
1000,3.11815,10.03
1001,2.6727,10.8016
1002,3.11815,11.5731
1003,2.6727,12.3447
1004,3.11815,13.1162
1005,2.6727,13.8877
1006,3.11815,14.6593
1007,2.6727,15.4308
1008,3.11815,16.2024
1009,2.6727,16.9739
1010,3.11815,17.7454
1011,2.6727,18.517
1012,4.00904,-19.2885
1013,3.56359,-18.517
1014,4.00904,-17.7454
1015,3.56359,-16.9739
1016,4.00904,-16.2024
1017,3.56359,-15.4308
1018,4.00904,-14.6593
1019,3.56359,-13.8877
1020,4.00904,-13.1162
1021,3.56359,-12.3447
1022,4.00904,-11.5731
1023,3.56359,-10.8016
1024,4.00904,-10.03
1025,3.56359,-9.25849
1026,4.00904,-8.48695
1027,3.56359,-7.71541
1028,4.00904,-6.94387
1029,3.56359,-6.17233
1030,4.00904,-5.40079
1031,3.56359,-4.62925
1032,4.00904,-3.8577
1033,4.00904,3.8577
1034,3.56359,4.62925
1035,4.00904,5.40079
1036,3.56359,6.17233
1037,4.00904,6.94387
1038,3.56359,7.71541
1039,4.00904,8.48695
1040,3.56359,9.25849
1041,4.00904,10.03
1042,3.56359,10.8016
1043,4.00904,11.5731
1044,3.56359,12.3447
1045,4.00904,13.1162
1046,3.56359,13.8877
1047,4.00904,14.6593
1048,3.56359,15.4308
1049,4.00904,16.2024
1050,3.56359,16.9739
1051,4.00904,17.7454
1052,3.56359,18.517
1053,4.89994,-19.2885
1054,4.45449,-18.517
1055,4.89994,-17.7454
1056,4.45449,-16.9739
1057,4.89994,-16.2024
1058,4.45449,-15.4308
1059,4.89994,-14.6593
1060,4.45449,-13.8877
1061,4.89994,-13.1162
1062,4.45449,-12.3447
