Step,ParticleID,PositionX,PositionY,Ek,Ep,Et,VelocityX,VelocityY
0,-17.5,-2.59808,0,-543.042,-543.042,0,0
1,-17.5,-0.866025,0,-543.042,-543.042,0,0
2,-18,0,0,-543.042,-543.042,0,0
3,-17.5,0.866025,0,-543.042,-543.042,0,0
4,-17.5,2.59808,0,-543.042,-543.042,0,0
5,-16.5,-6.06218,0,-543.042,-543.042,0,0
6,-17,-5.19615,0,-543.042,-543.042,0,0
7,-16.5,-4.33013,0,-543.042,-543.042,0,0
8,-17,-3.4641,0,-543.042,-543.042,0,0
9,-16.5,-2.59808,0,-543.042,-543.042,0,0
10,-17,-1.73205,0,-543.042,-543.042,0,0
11,-16.5,-0.866025,0,-543.042,-543.042,0,0
12,-17,0,0,-543.042,-543.042,0,0
13,-16.5,0.866025,0,-543.042,-543.042,0,0
14,-17,1.73205,0,-543.042,-543.042,0,0
15,-16.5,2.59808,0,-543.042,-543.042,0,0
16,-17,3.4641,0,-543.042,-543.042,0,0
17,-16.5,4.33013,0,-543.042,-543.042,0,0
18,-17,5.19615,0,-543.042,-543.042,0,0
19,-16.5,6.06218,0,-543.042,-543.042,0,0
20,-15.5,-7.79423,0,-543.042,-543.042,0,0
21,-16,-6.9282,0,-543.042,-543.042,0,0
22,-15.5,-6.06218,0,-543.042,-543.042,0,0
23,-16,-5.19615,0,-543.042,-543.042,0,0
24,-15.5,-4.33013,0,-543.042,-543.042,0,0
25,-16,-3.4641,0,-543.042,-543.042,0,0
26,-15.5,-2.59808,0,-543.042,-543.042,0,0
27,-16,-1.73205,0,-543.042,-543.042,0,0
28,-15.5,-0.866025,0,-543.042,-543.042,0,0
29,-16,0,0,-543.042,-543.042,0,0
30,-15.5,0.866025,0,-543.042,-543.042,0,0
31,-16,1.73205,0,-543.042,-543.042,0,0
32,-15.5,2.59808,0,-543.042,-543.042,0,0
33,-16,3.4641,0,-543.042,-543.042,0,0
34,-15.5,4.33013,0,-543.042,-543.042,0,0
35,-16,5.19615,0,-543.042,-543.042,0,0
36,-15.5,6.06218,0,-543.042,-543.042,0,0
37,-16,6.9282,0,-543.042,-543.042,0,0
38,-15.5,7.79423,0,-543.042,-543.042,0,0
39,-14.5,-9.52628,0,-543.042,-543.042,0,0
40,-15,-8.66025,0,-543.042,-543.042,0,0
41,-14.5,-7.79423,0,-543.042,-543.042,0,0
42,-15,-6.9282,0,-543.042,-543.042,0,0
43,-14.5,-6.06218,0,-543.042,-543.042,0,0
44,-15,-5.19615,0,-543.042,-543.042,0,0
45,-14.5,-4.33013,0,-543.042,-543.042,0,0
46,-15,-3.4641,0,-543.042,-543.042,0,0
47,-14.5,-2.59808,0,-543.042,-543.042,0,0
48,-15,-1.73205,0,-543.042,-543.042,0,0
49,-14.5,-0.866025,0,-543.042,-543.042,0,0
50,-15,0,0,-543.042,-543.042,0,0
51,-14.5,0.866025,0,-543.042,-543.042,0,0
52,-15,1.73205,0,-543.042,-543.042,0,0
53,-14.5,2.59808,0,-543.042,-543.042,0,0
54,-15,3.4641,0,-543.042,-543.042,0,0
55,-14.5,4.33013,0,-543.042,-543.042,0,0
56,-15,5.19615,0,-543.042,-543.042,0,0
57,-14.5,6.06218,0,-543.042,-543.042,0,0
58,-15,6.9282,0,-543.042,-543.042,0,0
59,-14.5,7.79423,0,-543.042,-543.042,0,0
60,-15,8.66025,0,-543.042,-543.042,0,0
61,-14.5,9.52628,0,-543.042,-543.042,0,0
62,-13.5,-11.2583,0,-543.042,-543.042,0,0
63,-14,-10.3923,0,-543.042,-543.042,0,0
64,-13.5,-9.52628,0,-543.042,-543.042,0,0
65,-14,-8.66025,0,-543.042,-543.042,0,0
66,-13.5,-7.79423,0,-543.042,-543.042,0,0
67,-14,-6.9282,0,-543.042,-543.042,0,0
68,-13.5,-6.06218,0,-543.042,-543.042,0,0
69,-14,-5.19615,0,-543.042,-543.042,0,0
70,-13.5,-4.33013,0,-543.042,-543.042,0,0
71,-14,-3.4641,0,-543.042,-543.042,0,0
72,-13.5,-2.59808,0,-543.042,-543.042,0,0
73,-14,-1.73205,0,-543.042,-543.042,0,0
74,-13.5,-0.866025,0,-543.042,-543.042,0,0
75,-14,7.15256e-15,0,-543.042,-543.042,0,7.15256e-11
76,-13.5,0.866025,0,-543.042,-543.042,0,0
77,-14,1.73205,0,-543.042,-543.042,0,0
78,-13.5,2.59808,0,-543.042,-543.042,0,0
79,-14,3.4641,0,-543.042,-543.042,0,0
80,-13.5,4.33013,0,-543.042,-543.042,0,0
81,-14,5.19615,0,-543.042,-543.042,0,0
82,-13.5,6.06218,0,-543.042,-543.042,0,0
83,-14,6.9282,0,-543.042,-543.042,0,0
84,-13.5,7.79423,0,-543.042,-543.042,0,0
85,-14,8.66025,0,-543.042,-543.042,0,0
86,-13.5,9.52628,0,-543.042,-543.042,0,0
87,-14,10.3923,0,-543.042,-543.042,0,0
88,-13.5,11.2583,0,-543.042,-543.042,0,0
89,-13,-12.1244,0,-543.042,-543.042,0,0
90,-12.5,-11.2583,0,-543.042,-543.042,0,0
91,-13,-10.3923,0,-543.042,-543.042,0,0
92,-12.5,-9.52628,0,-543.042,-543.042,0,0
93,-13,-8.66025,0,-543.042,-543.042,0,0
94,-12.5,-7.79423,0,-543.042,-543.042,0,0
95,-13,-6.9282,0,-543.042,-543.042,0,0
96,-12.5,-6.06218,0,-543.042,-543.042,0,0
97,-13,-5.19615,0,-543.042,-543.042,0,0
98,-12.5,-4.33013,0,-543.042,-543.042,0,0
99,-13,-3.4641,0,-543.042,-543.042,0,0
100,-12.5,-2.59808,0,-543.042,-543.042,0,0
101,-13,-1.73205,0,-543.042,-543.042,0,0
102,-12.5,-0.866025,0,-543.042,-543.042,0,0
103,-13,-1.18837e-14,0,-543.042,-543.042,0,-1.18837e-10
104,-12.5,0.866025,0,-543.042,-543.042,0,0
105,-13,1.73205,0,-543.042,-543.042,0,0
106,-12.5,2.59808,0,-543.042,-543.042,0,0
107,-13,3.4641,0,-543.042,-543.042,0,0
108,-12.5,4.33013,0,-543.042,-543.042,0,0
109,-13,5.19615,0,-543.042,-543.042,0,0
110,-12.5,6.06218,0,-543.042,-543.042,0,0
111,-13,6.9282,0,-543.042,-543.042,0,0
112,-12.5,7.79423,0,-543.042,-543.042,0,0
113,-13,8.66025,0,-543.042,-543.042,0,0
114,-12.5,9.52628,0,-543.042,-543.042,0,0
115,-13,10.3923,0,-543.042,-543.042,0,0
116,-12.5,11.2583,0,-543.042,-543.042,0,0
117,-13,12.1244,0,-543.042,-543.042,0,0
118,-11.5,-12.9904,0,-543.042,-543.042,0,0
119,-12,-12.1244,0,-543.042,-543.042,0,0
120,-11.5,-11.2583,0,-543.042,-543.042,0,0
121,-12,-10.3923,0,-543.042,-543.042,0,0
122,-11.5,-9.52628,0,-543.042,-543.042,0,0
123,-12,-8.66025,0,-543.042,-543.042,0,0
124,-11.5,-7.79423,0,-543.042,-543.042,0,0
125,-12,-6.9282,0,-543.042,-543.042,0,0
126,-11.5,-6.06218,0,-543.042,-543.042,0,0
127,-12,-5.19615,0,-543.042,-543.042,0,0
128,-11.5,-4.33013,0,-543.042,-543.042,0,0
129,-12,-3.4641,0,-543.042,-543.042,0,0
130,-11.5,-2.59808,0,-543.042,-543.042,0,0
131,-12,-1.73205,0,-543.042,-543.042,0,0
132,-11.5,-0.866025,0,-543.042,-543.042,0,0
133,-12,-1.26287e-14,0,-543.042,-543.042,0,-1.26287e-10
134,-11.5,0.866025,0,-543.042,-543.042,0,0
135,-12,1.73205,0,-543.042,-543.042,0,0
136,-11.5,2.59808,0,-543.042,-543.042,0,0
137,-12,3.4641,0,-543.042,-543.042,0,0
138,-11.5,4.33013,0,-543.042,-543.042,0,0
139,-12,5.19615,0,-543.042,-543.042,0,0
140,-11.5,6.06218,0,-543.042,-543.042,0,0
141,-12,6.9282,0,-543.042,-543.042,0,0
142,-11.5,7.79423,0,-543.042,-543.042,0,0
143,-12,8.66025,0,-543.042,-543.042,0,0
144,-11.5,9.52628,0,-543.042,-543.042,0,0
145,-12,10.3923,0,-543.042,-543.042,0,0
146,-11.5,11.2583,0,-543.042,-543.042,0,0
147,-12,12.1244,0,-543.042,-543.042,0,0
148,-11.5,12.9904,0,-543.042,-543.042,0,0
149,-11,-13.8564,0,-543.042,-543.042,0,0
150,-10.5,-12.9904,0,-543.042,-543.042,0,0
151,-11,-12.1244,0,-543.042,-543.042,0,0
152,-10.5,-11.2583,0,-543.042,-543.042,0,0
153,-11,-10.3923,0,-543.042,-543.042,0,0
154,-10.5,-9.52628,0,-543.042,-543.042,0,0
155,-11,-8.66025,0,-543.042,-543.042,0,0
156,-10.5,-7.79423,0,-543.042,-543.042,0,0
157,-11,-6.9282,0,-543.042,-543.042,0,0
158,-10.5,-6.06218,0,-543.042,-543.042,0,0
159,-11,-5.19615,0,-543.042,-543.042,0,0
160,-10.5,-4.33013,0,-543.042,-543.042,0,0
161,-11,-3.4641,0,-543.042,-543.042,0,0
162,-10.5,-2.59808,0,-543.042,-543.042,0,0
163,-11,-1.73205,0,-543.042,-543.042,0,0
164,-10.5,-0.866025,0,-543.042,-543.042,0,0
165,-11,7.15256e-15,0,-543.042,-543.042,0,7.15256e-11
166,-10.5,0.866025,0,-543.042,-543.042,0,0
167,-11,1.73205,0,-543.042,-543.042,0,0
168,-10.5,2.59808,0,-543.042,-543.042,0,0
169,-11,3.4641,0,-543.042,-543.042,0,0
170,-10.5,4.33013,0,-543.042,-543.042,0,0
171,-11,5.19615,0,-543.042,-543.042,0,0
172,-10.5,6.06218,0,-543.042,-543.042,0,0
173,-11,6.9282,0,-543.042,-543.042,0,0
174,-10.5,7.79423,0,-543.042,-543.042,0,0
175,-11,8.66025,0,-543.042,-543.042,0,0
176,-10.5,9.52628,0,-543.042,-543.042,0,0
177,-11,10.3923,0,-543.042,-543.042,0,0
178,-10.5,11.2583,0,-543.042,-543.042,0,0
179,-11,12.1244,0,-543.042,-543.042,0,0
180,-10.5,12.9904,0,-543.042,-543.042,0,0
181,-11,13.8564,0,-543.042,-543.042,0,0
182,-9.5,-14.7224,0,-543.042,-543.042,0,0
183,-10,-13.8564,0,-543.042,-543.042,0,0
184,-9.5,-12.9904,0,-543.042,-543.042,0,0
185,-10,-12.1244,0,-543.042,-543.042,0,0
186,-9.5,-11.2583,0,-543.042,-543.042,0,0
187,-10,-10.3923,0,-543.042,-543.042,0,0
188,-9.5,-9.52628,0,-543.042,-543.042,0,0
189,-10,-8.66025,0,-543.042,-543.042,0,0
190,-9.5,-7.79423,0,-543.042,-543.042,0,0
191,-10,-6.9282,0,-543.042,-543.042,0,0
192,-9.5,-6.06218,0,-543.042,-543.042,0,0
193,-10,-5.19615,0,-543.042,-543.042,0,0
194,-9.5,-4.33013,0,-543.042,-543.042,0,0
195,-10,-3.4641,0,-543.042,-543.042,0,0
196,-9.5,-2.59808,0,-543.042,-543.042,0,0
197,-10,-1.73205,0,-543.042,-543.042,0,0
198,-9.5,-0.866025,0,-543.042,-543.042,0,0
199,-10,-1.18837e-14,0,-543.042,-543.042,0,-1.18837e-10
200,-9.5,0.866025,0,-543.042,-543.042,0,0
201,-10,1.73205,0,-543.042,-543.042,0,0
202,-9.5,2.59808,0,-543.042,-543.042,0,0
203,-10,3.4641,0,-543.042,-543.042,0,0
204,-9.5,4.33013,0,-543.042,-543.042,0,0
205,-10,5.19615,0,-543.042,-543.042,0,0
206,-9.5,6.06218,0,-543.042,-543.042,0,0
207,-10,6.9282,0,-543.042,-543.042,0,0
208,-9.5,7.79423,0,-543.042,-543.042,0,0
209,-10,8.66025,0,-543.042,-543.042,0,0
210,-9.5,9.52628,0,-543.042,-543.042,0,0
211,-10,10.3923,0,-543.042,-543.042,0,0
212,-9.5,11.2583,0,-543.042,-543.042,0,0
213,-10,12.1244,0,-543.042,-543.042,0,0
214,-9.5,12.9904,0,-543.042,-543.042,0,0
215,-10,13.8564,0,-543.042,-543.042,0,0
216,-9.5,14.7224,0,-543.042,-543.042,0,0
217,-9,-15.5885,0,-543.042,-543.042,0,0
218,-8.5,-14.7224,0,-543.042,-543.042,0,0
219,-9,-13.8564,0,-543.042,-543.042,0,0
220,-8.5,-12.9904,0,-543.042,-543.042,0,0
221,-9,-12.1244,0,-543.042,-543.042,0,0
222,-8.5,-11.2583,0,-543.042,-543.042,0,0
223,-9,-10.3923,0,-543.042,-543.042,0,0
224,-8.5,-9.52628,0,-543.042,-543.042,0,0
225,-9,-8.66025,0,-543.042,-543.042,0,0
226,-8.5,-7.79423,0,-543.042,-543.042,0,0
227,-9,-6.9282,0,-543.042,-543.042,0,0
228,-8.5,-6.06218,0,-543.042,-543.042,0,0
229,-9,-5.19615,0,-543.042,-543.042,0,0
230,-8.5,-4.33013,0,-543.042,-543.042,0,0
231,-9,-3.4641,0,-543.042,-543.042,0,0
232,-8.5,-2.59808,0,-543.042,-543.042,0,0
233,-9,-1.73205,0,-543.042,-543.042,0,0
234,-8.5,-0.866025,0,-543.042,-543.042,0,0
235,-9,-1.26287e-14,0,-543.042,-543.042,0,-1.26287e-10
236,-8.5,0.866025,0,-543.042,-543.042,0,0
237,-9,1.73205,0,-543.042,-543.042,0,0
238,-8.5,2.59808,0,-543.042,-543.042,0,0
239,-9,3.4641,0,-543.042,-543.042,0,0
240,-8.5,4.33013,0,-543.042,-543.042,0,0
241,-9,5.19615,0,-543.042,-543.042,0,0
242,-8.5,6.06218,0,-543.042,-543.042,0,0
243,-9,6.9282,0,-543.042,-543.042,0,0
244,-8.5,7.79423,0,-543.042,-543.042,0,0
245,-9,8.66025,0,-543.042,-543.042,0,0
246,-8.5,9.52628,0,-543.042,-543.042,0,0
247,-9,10.3923,0,-543.042,-543.042,0,0
248,-8.5,11.2583,0,-543.042,-543.042,0,0
249,-9,12.1244,0,-543.042,-543.042,0,0
250,-8.5,12.9904,0,-543.042,-543.042,0,0
251,-9,13.8564,0,-543.042,-543.042,0,0
252,-8.5,14.7224,0,-543.042,-543.042,0,0
253,-9,15.5885,0,-543.042,-543.042,0,0
254,-8,-15.5885,0,-543.042,-543.042,0,0
255,-7.5,-14.7224,0,-543.042,-543.042,0,0
256,-8,-13.8564,0,-543.042,-543.042,0,0
257,-7.5,-12.9904,0,-543.042,-543.042,0,0
258,-8,-12.1244,0,-543.042,-543.042,0,0
259,-7.5,-11.2583,0,-543.042,-543.042,0,0
260,-8,-10.3923,0,-543.042,-543.042,0,0
261,-7.5,-9.52628,0,-543.042,-543.042,0,0
262,-8,-8.66025,0,-543.042,-543.042,0,0
263,-7.5,-7.79423,0,-543.042,-543.042,0,0
264,-8,-6.9282,0,-543.042,-543.042,0,0
265,-7.5,-6.06218,0,-543.042,-543.042,0,0
266,-8,-5.19615,0,-543.042,-543.042,0,0
267,-7.5,-4.33013,0,-543.042,-543.042,0,0
268,-8,-3.4641,0,-543.042,-543.042,0,0
269,-7.5,-2.59808,0,-543.042,-543.042,0,0
270,-8,-1.73205,0,-543.042,-543.042,0,0
271,-7.5,-0.866025,0,-543.042,-543.042,0,0
272,-8,7.15256e-15,0,-543.042,-543.042,0,7.15256e-11
273,-7.5,0.866025,0,-543.042,-543.042,0,0
274,-8,1.73205,0,-543.042,-543.042,0,0
275,-7.5,2.59808,0,-543.042,-543.042,0,0
276,-8,3.4641,0,-543.042,-543.042,0,0
277,-7.5,4.33013,0,-543.042,-543.042,0,0
278,-8,5.19615,0,-543.042,-543.042,0,0
279,-7.5,6.06218,0,-543.042,-543.042,0,0
280,-8,6.9282,0,-543.042,-543.042,0,0
281,-7.5,7.79423,0,-543.042,-543.042,0,0
282,-8,8.66025,0,-543.042,-543.042,0,0
283,-7.5,9.52628,0,-543.042,-543.042,0,0
284,-8,10.3923,0,-543.042,-543.042,0,0
285,-7.5,11.2583,0,-543.042,-543.042,0,0
286,-8,12.1244,0,-543.042,-543.042,0,0
287,-7.5,12.9904,0,-543.042,-543.042,0,0
288,-8,13.8564,0,-543.042,-543.042,0,0
289,-7.5,14.7224,0,-543.042,-543.042,0,0
290,-8,15.5885,0,-543.042,-543.042,0,0
291,-6.5,-16.4545,0,-543.042,-543.042,0,0
292,-7,-15.5885,0,-543.042,-543.042,0,0
293,-6.5,-14.7224,0,-543.042,-543.042,0,0
294,-7,-13.8564,0,-543.042,-543.042,0,0
295,-6.5,-12.9904,0,-543.042,-543.042,0,0
296,-7,-12.1244,0,-543.042,-543.042,0,0
297,-6.5,-11.2583,0,-543.042,-543.042,0,0
298,-7,-10.3923,0,-543.042,-543.042,0,0
299,-6.5,-9.52628,0,-543.042,-543.042,0,0
300,-7,-8.66025,0,-543.042,-543.042,0,0
301,-6.5,-7.79423,0,-543.042,-543.042,0,0
302,-7,-6.9282,0,-543.042,-543.042,0,0
303,-6.5,-6.06218,0,-543.042,-543.042,0,0
304,-7,-5.19615,0,-543.042,-543.042,0,0
305,-6.5,-4.33013,0,-543.042,-543.042,0,0
306,-7,-3.4641,0,-543.042,-543.042,0,0
307,-6.5,-2.59808,0,-543.042,-543.042,0,0
308,-7,-1.73205,0,-543.042,-543.042,0,0
309,-6.5,-0.866025,0,-543.042,-543.042,0,0
310,-7,-1.18837e-14,0,-543.042,-543.042,0,-1.18837e-10
311,-6.5,0.866025,0,-543.042,-543.042,0,0
312,-7,1.73205,0,-543.042,-543.042,0,0
313,-6.5,2.59808,0,-543.042,-543.042,0,0
314,-7,3.4641,0,-543.042,-543.042,0,0
315,-6.5,4.33013,0,-543.042,-543.042,0,0
316,-7,5.19615,0,-543.042,-543.042,0,0
317,-6.5,6.06218,0,-543.042,-543.042,0,0
318,-7,6.9282,0,-543.042,-543.042,0,0
319,-6.5,7.79423,0,-543.042,-543.042,0,0
320,-7,8.66025,0,-543.042,-543.042,0,0
321,-6.5,9.52628,0,-543.042,-543.042,0,0
322,-7,10.3923,0,-543.042,-543.042,0,0
323,-6.5,11.2583,0,-543.042,-543.042,0,0
324,-7,12.1244,0,-543.042,-543.042,0,0
325,-6.5,12.9904,0,-543.042,-543.042,0,0
326,-7,13.8564,0,-543.042,-543.042,0,0
327,-6.5,14.7224,0,-543.042,-543.042,0,0
328,-7,15.5885,0,-543.042,-543.042,0,0
329,-6.5,16.4545,0,-543.042,-543.042,0,0
330,-5.5,-16.4545,0,-543.042,-543.042,0,0
331,-6,-15.5885,0,-543.042,-543.042,0,0
332,-5.5,-14.7224,0,-543.042,-543.042,0,0
333,-6,-13.8564,0,-543.042,-543.042,0,0
334,-5.5,-12.9904,0,-543.042,-543.042,0,0
335,-6,-12.1244,0,-543.042,-543.042,0,0
336,-5.5,-11.2583,0,-543.042,-543.042,0,0
337,-6,-10.3923,0,-543.042,-543.042,0,0
338,-5.5,-9.52628,0,-543.042,-543.042,0,0
339,-6,-8.66025,0,-543.042,-543.042,0,0
340,-5.5,-7.79423,0,-543.042,-543.042,0,0
341,-6,-6.9282,0,-543.042,-543.042,0,0
